Social,63.13125859884213
Direct:Generic,37130.77193828848
Direct:Brand,100593.56926352064
SEM:Generic,107552.13094966205
Coop,16321.150953704539
SEM:Brand,682.6595384689718
Other(utm),163.67606219538197
Remarketing,6209.3454885530255
Display,9362.003276683468
CRM,18900.0155878194
SEO:Brand,16576.0296876421
Shopping,8650.8453473091
Referral,39155.26166471032
Affiliate,12758.080322837446
SEO:Generic,154600.32866000623
